2021,2º,Demais bancos e financeiras,Banco/financeira,36321990,AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,2,4,1,7,433738,130,36321990,S4,AGORACRED S/A SCFI
2021,2º,Demais bancos e financeiras,Banco/financeira,27214112,AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,1,1,1,3,15074,6675,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,ALFA (conglomerado), ,19,32,16,67,416540,268174,149521,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,ANDBANK (conglomerado), ,0,2,3,5,4320,4320,44,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,03532415,BANCO ABN AMRO S.A., ,0,0,1,1,76,54,23,03532415,S4,BANCO ABN AMRO S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,54403563,BANCO ARBI S.A., ,6,3,2,11,19525,11177,8411,54403563,S4,BANCO ARBI S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,15173776,BANCO CAPITAL S.A., ,0,1,0,1,1354,1312,124,15173776,S4,BANCO CAPITAL S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,02992446,BANCO CNH INDUSTRIAL CAPITAL S.A., ,0,0,1,1,27828,1237,26867,02992446,S3,BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,08357240,BANCO CSF S.A.,26,30,192,93,73,358,7297674, ,08357240,S3,BANCO CSF S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,04902979,BANCO DA AMAZONIA S.A., ,2,6,12,20,548402,468836,194802,04902979,S3,BANCO DA AMAZONIA S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,05040481,BANCO DE LAGE LANDEN BRASIL S.A., ,0,0,1,1,36294,3,36292,05040481,S4,BANCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,92874270,BANCO DIGIMAIS S.A.,212,14,79,23,26,128,372393,238155,92874270,S4,BANCO A.J. RENNER S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,27098060,BANCO DIGIO S.A.,18,73,30,64,41,135,1601177,827359,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,13009717,BANCO DO ESTADO DE SERGIPE S.A., ,18,20,14,52,1074923,837994,605860,13009717,S4,BANCO DO EST. DE SE S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,04913711,BANCO DO ESTADO DO PARÁ S.A.,33,77,30,23,15,68,888326,764874,04913711,S4,BANCO DO EST. DO PA S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,07237373,BANCO DO NORDESTE DO BRASIL S.A., ,27,23,30,80,8679633,8095479,3223472,07237373,S2,BANCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,58616418,BANCO FIBRA S.A., ,0,2,3,5,163669,4032,160187,58616418,S3,BANCO FIBRA S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,58616418,BANCO FIBRA S.A., ,0,2,3,5,163669,4032,160187,58616418,S3,BANCO FIBRA SA
2021,2º,Demais bancos e financeiras,Banco/financeira,62237425,BANCO FIDIS S/A, ,0,2,0,2,5972,183,5807,62237425,S4,BANCO FIDIS - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,90731688,BANCO FORD S.A., ,0,1,1,2,341,147,205,90731688,S4,BANCO FORD S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,04866275,BANCO INBURSA S.A., ,3,1,3,7,12478,11,12467,04866275,S4,BANCO STANDARD INV S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,91884981,BANCO JOHN DEERE S.A., ,1,1,0,2,14199,254,14008,91884981,S4,JOHN DEERE - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,59118133,BANCO LUSO BRASILEIRO S.A., ,1,0,0,1,9668,4682,5351,59118133,S4,BANCO LUSO BRASILEIRO S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,78632767,BANCO OURINVEST S.A., ,0,2,0,2,44303,41822,2504,78632767,S4,OURINVEST - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,61820817,BANCO PAULISTA S.A., ,0,0,2,2,27172,7769,19666,61820817,S4,SOCOPA - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,00795423,BANCO SEMEAR S.A., ,3,4,2,9,282882,3185,279988,00795423,S4,BANCO SEMEAR - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,11970623,BANCO SENFF S.A., ,4,12,4,20,89047,15993,73551,11970623,S4,SENFF S.A. - CFI
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BANCO SICOOB (conglomerado), ,8,11,11,30,4794630,2308218,3042206,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,60518222,BANCO SUMITOMO MITSUI BRASILEIRO S.A., ,0,0,1,1,1063,1023,126,60518222,S3,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,07679404,BANCO TOPÁZIO S.A., ,6,3,1,10,36623,15733,22906,07679404,S4,BANCO TOPï¿½ZIO S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,03215790,BANCO TOYOTA DO BRASIL S.A., ,4,1,8,13,159896,15262,145562,03215790,S4,BANCO TOYOTA DO BRASIL S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Banco/financeira,17351180,BANCO TRIANGULO S.A., ,15,3,10,28,1995911,293864,1829315,17351180,S4,BANCO TRIANGULO S.A. - PRUDENCIAL
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BANESTES (conglomerado), ,27,18,21,66,1333666,1283821,475598,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BANRISUL (conglomerado),37,20,188,365,107,660,5052830,3715613,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BARIGUI (conglomerado), ,16,14,12,42,99110,71651,34901,,,
2021,2º,Top 10 - Bancos e Financeiras,Conglomerado,0000000 ,BB (conglomerado),21,09,1456,1880,1846,5182,69010996,64888224,,,
2021,2º,Demais bancos e financeiras,Banco/financeira,20443996,BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,0,0,1,1,119246,8,20443996,S4,BECKER FINANCEIRA SA - CFI
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BMG (conglomerado),101,86,795,669,264,1728,7804650,4171643,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BMW (conglomerado), ,0,0,2,2,27683,25442,21342,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,BNP PARIBAS (conglomerado),192,10,456,268,94,818,2373655,11796,,,
